bus_id,hora_dia,latitud,longitud,velocidad_kmph,dia_semana
Bus_02,13,4.636180218639931,-74.11548077915059,32.666727637833205,Viernes
Bus_02,13,4.746381063236508,-74.0582514156868,20.929918416173408,Lunes
Bus_03,14,4.7202305667824485,-74.12094954943286,31.798310795379063,Lunes
Bus_03,13,4.743936496648155,-74.10300117318421,34.874139269048435,Lunes
Bus_04,7,4.673178106588955,-74.0609858862604,27.835477772285525,Martes
Bus_04,15,4.616460429801625,-74.07922786497325,23.69713555934858,Martes
Bus_02,10,4.682193923346054,-74.14377967738353,8.147031526650942,Viernes
Bus_04,6,4.668156600183994,-74.1352696955721,41.438367264203904,Jueves
Bus_01,11,4.7266535624109425,-74.14921584092282,34.03300390245282,Jueves
Bus_04,22,4.6147123871176365,-74.08690782097709,34.27617281584782,Lunes
Bus_04,6,4.673236170553267,-74.10523265745896,14.386476642227002,Miércoles
Bus_01,21,4.622507299704098,-74.13657251490977,43.79838699740057,Martes
Bus_02,15,4.6487013890335085,-74.05420658789431,25.347831333819197,Martes
Bus_01,16,4.71060356160817,-74.09703402760545,27.11204697300514,Lunes
Bus_04,11,4.6714027194053145,-74.12581067058872,19.30713144581175,Martes
Bus_02,10,4.656383242771865,-74.09993964288454,12.130542686601519,Lunes
Bus_04,5,4.659171441785505,-74.08203796672649,41.57346311723567,Viernes
Bus_01,21,4.668917015260898,-74.14237607820264,42.865973693976244,Jueves
Bus_01,15,4.717752481575558,-74.12252961849521,28.344718486466725,Miércoles
Bus_04,22,4.7338127033410355,-74.0693034509116,23.206154301936497,Jueves
Bus_03,21,4.743300202975589,-74.10403351295973,26.229558308657417,Jueves
Bus_03,11,4.7180355079382945,-74.09534228579678,26.503850099644502,Viernes
Bus_01,21,4.647311034362201,-74.10671839977906,18.001402778204017,Martes
Bus_01,13,4.703220205912981,-74.1456100057357,27.077447845561597,Miércoles
Bus_03,21,4.665640468608308,-74.13342502201799,31.531019929343255,Martes
Bus_03,12,4.638200593306907,-74.10544583612581,40.18157247648752,Jueves
Bus_04,21,4.7261307369138885,-74.12908145345921,30.142441640137122,Lunes
Bus_04,11,4.605763952344349,-74.14500209713404,14.236482911005641,Jueves
Bus_03,5,4.735264298820313,-74.06563503359482,33.53547863198676,Martes
Bus_04,17,4.66922161969371,-74.05188074708359,27.440694383302468,Jueves
Bus_04,21,4.695580221521242,-74.07068571260032,43.704096939838664,Lunes
Bus_02,17,4.698903088330868,-74.06462150782953,44.29457802044008,Viernes
Bus_04,20,4.734267661105981,-74.1258022869683,44.644543122673,Martes
Bus_01,12,4.695500452325081,-74.05393730244867,24.384120646267206,Jueves
Bus_04,22,4.692090037714009,-74.13030742955466,49.89855073337557,Martes
Bus_04,5,4.609997806084103,-74.05485701896382,33.50942504895707,Viernes
Bus_03,18,4.67776120329178,-74.0505180706034,46.263804056686325,Jueves
Bus_01,19,4.622525350122556,-74.07882771942539,24.973803861682402,Jueves
Bus_04,22,4.710615065308223,-74.05188562682082,27.014032623903734,Martes
Bus_04,6,4.676833288121901,-74.0930460220433,32.740273526720856,Martes
Bus_02,21,4.702034166881253,-74.1240458216824,31.518776096139398,Lunes
Bus_04,22,4.606250935090357,-74.10630041143344,42.5481194346917,Viernes
Bus_04,10,4.61271880240687,-74.09064390646212,27.678706814515458,Lunes
Bus_02,8,4.707448508209402,-74.14269184379731,41.64614990310356,Jueves
Bus_03,5,4.610812650399801,-74.08776567353827,37.32234507132653,Martes
Bus_04,12,4.610688509164788,-74.05188221632376,27.866077813928513,Jueves
Bus_02,11,4.601816271285233,-74.13098923502163,36.546766174823134,Jueves
Bus_01,7,4.743475209744922,-74.07074048837116,25.267349531669513,Miércoles
Bus_03,14,4.710626253918851,-74.05921012062204,53.50205800005722,Miércoles
Bus_01,14,4.652987711275309,-74.05562984071797,3.3566767892555305,Jueves
Bus_01,18,4.644480337193148,-74.05398643955945,36.72943204495039,Martes
Bus_02,6,4.6524554844618775,-74.09785403612786,12.354040907229528,Jueves
Bus_04,5,4.7161980296771775,-74.05226920920084,27.743432967819313,Miércoles
Bus_02,22,4.699205591660562,-74.07426897928656,29.14391910528754,Martes
Bus_02,11,4.6277793351801195,-74.1338328563763,45.07633558913684,Jueves
Bus_02,12,4.626116400300113,-74.1023099893532,23.078477879231098,Viernes
Bus_02,5,4.614759347457009,-74.0781668824628,43.08011915661778,Viernes
Bus_03,7,4.6990454079552,-74.12526596841809,18.211833597752033,Jueves
Bus_04,12,4.71465589933326,-74.08593848164512,43.46669723754866,Martes
Bus_01,19,4.63975696424875,-74.08333995209534,25.256545580965273,Jueves
Bus_01,9,4.6031417441546365,-74.13373002561914,30.73434519241119,Jueves
Bus_04,7,4.612325750121464,-74.09349146875472,26.63621336889596,Miércoles
Bus_01,5,4.745179005226754,-74.07283730890214,42.82363474115604,Viernes
Bus_04,19,4.644316716621613,-74.1001104335464,40.87739843233747,Miércoles
Bus_01,12,4.71538347217572,-74.1487896883224,34.43501720584525,Miércoles
Bus_02,6,4.69369953532814,-74.14909615309207,18.48131615413226,Jueves
Bus_01,7,4.657290945947934,-74.114297065603,22.849781319697573,Miércoles
Bus_04,18,4.630853089329333,-74.05738059315682,19.714234744938747,Viernes
Bus_04,18,4.61820796272391,-74.12713232203964,7.5185711320783675,Miércoles
Bus_04,15,4.69225194520583,-74.08656363111284,42.61318101850046,Viernes
Bus_04,20,4.7161950670956685,-74.12779241293067,26.721764736573032,Miércoles
Bus_04,8,4.69658563803117,-74.11783300103404,26.615060357077027,Viernes
Bus_03,9,4.6795453199873736,-74.06519579103986,44.9610223342556,Miércoles
Bus_03,18,4.606292683514745,-74.077113855773,25.240113976136325,Miércoles
Bus_01,20,4.745273316639158,-74.14046007226868,21.595290643140693,Martes
Bus_04,22,4.719807128748186,-74.10712979790137,27.752543794850155,Viernes
Bus_01,11,4.643923305505145,-74.14708302363547,18.673309481231037,Viernes
Bus_04,14,4.746995549403827,-74.1019109853397,33.443557692879565,Viernes
Bus_04,11,4.690282238445448,-74.0837565988299,26.263379217358295,Lunes
Bus_03,5,4.687363398731087,-74.13814973764019,24.927285894061875,Miércoles
Bus_03,20,4.71221097691443,-74.12111150610909,24.060968279796977,Viernes
Bus_02,8,4.721765468213521,-74.11021633744978,28.937785061579888,Lunes
Bus_03,22,4.698471791099725,-74.0580468975344,30.83481125519851,Martes
Bus_02,6,4.6192143619549295,-74.0506744984577,24.80024911592478,Viernes
Bus_02,5,4.6507401258991745,-74.14550887010044,26.412340639048534,Viernes
Bus_02,19,4.739212546048908,-74.07389920765046,29.18477173180651,Lunes
Bus_02,9,4.633692341776578,-74.11282759335977,28.17581864460461,Miércoles
Bus_02,15,4.655825053575627,-74.11075418137706,30.310759668750137,Martes
Bus_01,14,4.664811532441629,-74.0745735026653,23.23329196751986,Viernes
Bus_03,6,4.665910748454167,-74.05815735678546,40.0459290912649,Miércoles
Bus_02,7,4.691940937374179,-74.05490714054974,30.96828177409517,Martes
Bus_04,16,4.741461375661706,-74.09228774139616,24.961532471751227,Jueves
Bus_03,9,4.636103906774875,-74.11428788406995,33.44384217378535,Jueves
Bus_03,9,4.618225206445137,-74.07124509141413,29.256314011812854,Martes
Bus_02,10,4.629620573478991,-74.12489986167377,12.661736455163318,Lunes
Bus_01,13,4.73303873503139,-74.09359259711665,33.409526902216264,Martes
Bus_02,6,4.696871621898281,-74.11414215384751,19.80493797615813,Martes
Bus_01,16,4.642886018385874,-74.08433689262921,39.344277832313075,Lunes
Bus_04,7,4.722392040845293,-74.12596010871066,27.58250361106553,Lunes
Bus_03,16,4.729205499454515,-74.13084070542652,37.80070297391064,Miércoles
Bus_04,21,4.726977150803542,-74.05817609133246,23.697814468023928,Miércoles
Bus_01,14,4.737838980045933,-74.13981963170505,30.699292671406397,Lunes
Bus_01,18,4.637836153026004,-74.0994042092265,42.10243500506876,Jueves
Bus_04,21,4.713256289311942,-74.1279147217037,27.309834535851774,Jueves
Bus_01,22,4.669080924591121,-74.14610700366744,24.091829012641952,Martes
Bus_04,21,4.726299782933509,-74.14639811817086,36.550406137817895,Viernes
Bus_03,18,4.709273601574242,-74.13247782278943,36.356615967509605,Martes
Bus_04,13,4.716467116974958,-74.0633229645494,24.51250866585181,Martes
Bus_03,12,4.698424275652161,-74.1217521256023,10.145389795822378,Viernes
Bus_04,6,4.626614315420456,-74.05495408294247,23.89977022501644,Lunes
Bus_01,17,4.681754037834541,-74.09183777070108,36.77359521686422,Jueves
Bus_04,11,4.747700460928677,-74.10633858102312,22.24965810576276,Martes
Bus_01,13,4.740608209974567,-74.09199111653305,29.890621629838044,Viernes
Bus_04,15,4.606476060369552,-74.09833016147738,23.42515062033656,Miércoles
Bus_04,18,4.6247222223594155,-74.07412237462427,10.678328374739504,Martes
Bus_02,8,4.619759316018184,-74.12175039340272,23.24518822960072,Jueves
Bus_01,17,4.708896986497794,-74.11469496083997,36.731320206897124,Lunes
Bus_02,6,4.7226677994785415,-74.06059056974668,6.2974751993418785,Martes
Bus_01,9,4.6320267049466,-74.05535434868496,32.52167350475575,Martes
Bus_02,15,4.675877903942774,-74.06074417725135,18.139307686005868,Viernes
Bus_03,10,4.72610545420168,-74.10805520060427,36.08442069474192,Miércoles
Bus_04,22,4.709920231714937,-74.07196344969931,37.143189358736535,Miércoles
Bus_01,14,4.681335580823777,-74.10236642666989,28.28052065088724,Lunes
Bus_01,8,4.688552153568816,-74.1002460147854,28.303318412187778,Jueves
Bus_04,13,4.676254082037442,-74.12953198909427,21.936373028636986,Lunes
Bus_01,10,4.644632267697823,-74.09088696967414,16.54416599895034,Martes
Bus_01,6,4.684753298928852,-74.13138641022466,46.98092906333733,Martes
Bus_02,21,4.703332795307514,-74.11684353009328,21.34928572828872,Miércoles
Bus_01,9,4.730998437379121,-74.06449697983801,45.67796131196472,Jueves
Bus_03,10,4.695443703096887,-74.12929241907892,21.40499960199823,Viernes
Bus_03,16,4.714168230556473,-74.14288417148266,35.25190390337728,Jueves
Bus_04,14,4.624010745243186,-74.14309924073872,18.621928403463652,Martes
Bus_01,10,4.669233621162968,-74.05592154794968,35.233950169020154,Viernes
Bus_04,12,4.601399742974063,-74.09930795620382,26.744126428468782,Jueves
Bus_03,6,4.637001829678243,-74.1090587928183,26.874838393243294,Jueves
Bus_01,16,4.708969257266951,-74.0689121418992,36.10023169784451,Viernes
Bus_01,17,4.748771492702405,-74.06641740720895,25.30858634920902,Martes
Bus_04,11,4.614876714938082,-74.11678089668844,15.718515045549024,Jueves
Bus_03,14,4.660224147379193,-74.08063819425261,37.61305563409452,Viernes
Bus_01,17,4.720010645304874,-74.0728877184148,18.540994100176718,Martes
Bus_04,21,4.6306053451943345,-74.0845349313134,35.1651728439791,Viernes
Bus_03,18,4.683262742395343,-74.13484049252,39.72996545333,Viernes
Bus_04,6,4.709960694404451,-74.0624116916483,26.245061136477826,Jueves
Bus_02,15,4.692397817539026,-74.0960905447264,41.82352844091784,Martes
Bus_01,5,4.628203710192312,-74.121752757363,34.81783707861284,Jueves
Bus_02,8,4.6533076853028605,-74.10747718145623,23.041385798552245,Lunes
Bus_03,15,4.71756876767281,-74.14624289096011,44.014290022660745,Lunes
Bus_02,12,4.683133977119803,-74.13721331987776,18.583281782606097,Martes
Bus_02,15,4.600784442031436,-74.07344532494841,26.232995700964345,Viernes
Bus_03,8,4.714148614004214,-74.14999883652447,27.93685196380671,Jueves
Bus_04,21,4.605296703241035,-74.10834341715177,36.05223701018255,Jueves
Bus_02,11,4.711860067409685,-74.09774898189144,41.15433297381134,Martes
Bus_04,12,4.630372084024786,-74.14453655799991,40.52791556902714,Martes
Bus_02,7,4.743711022017907,-74.05269218370276,32.23748319574306,Lunes
Bus_04,6,4.655191112695312,-74.12738746687504,27.19730895536433,Miércoles
Bus_03,19,4.649039742450712,-74.11958012803638,11.740157583723697,Martes
Bus_02,9,4.622333207549866,-74.1196057487745,16.858541455447835,Miércoles
Bus_03,5,4.645840632323532,-74.12695833378827,47.666554892914355,Martes
Bus_02,8,4.73149761427423,-74.14985261779137,11.639280124974608,Viernes
Bus_03,19,4.749450150644087,-74.0770655205912,22.155093567578902,Viernes
Bus_03,7,4.655246429576027,-74.05331545002007,41.4460628205009,Lunes
Bus_02,15,4.667291594643181,-74.1275706516715,32.097132991973666,Lunes
Bus_02,21,4.70831064073041,-74.08369528081965,39.280450710056925,Miércoles
Bus_02,17,4.732929367069761,-74.07581036730413,35.42828351270676,Martes
Bus_01,15,4.688956650128017,-74.06515746209095,44.69582537360886,Jueves
Bus_04,6,4.658728854726674,-74.10773708029865,32.954272865648846,Lunes
Bus_01,13,4.6618932761272935,-74.11970690943596,36.63447729151511,Jueves
Bus_01,6,4.704342721974521,-74.1174704865977,22.757534679416594,Jueves
Bus_03,13,4.600482739540642,-74.07873786669015,35.863329755781365,Martes
Bus_02,13,4.692938400618976,-74.06832205334943,26.038739020107712,Miércoles
Bus_04,12,4.653323951566203,-74.13183860322434,25.468941320192876,Martes
Bus_03,21,4.719129599691563,-74.11290589918423,38.94723514647138,Lunes
Bus_01,5,4.613948595973469,-74.05980598032508,39.016233760593636,Jueves
Bus_02,15,4.688230340042258,-74.06933064803053,46.88442155746131,Martes
Bus_03,12,4.672145933482918,-74.05151415972375,46.23263185486201,Martes
Bus_02,14,4.6963488288857835,-74.07457517403179,39.173151613587756,Martes
Bus_03,11,4.609728039172445,-74.11068047989721,12.795543897632875,Lunes
Bus_02,7,4.6869975681142195,-74.09093621660054,48.27680982949696,Miércoles
Bus_01,7,4.684222688193929,-74.08389857457527,39.17967670666362,Martes
Bus_04,22,4.684099014162426,-74.14215441836829,22.34139909913697,Lunes
Bus_01,9,4.690523149989468,-74.09555030408961,37.28909155562782,Jueves
Bus_04,16,4.701470190583954,-74.07906791715274,19.627342590372717,Viernes
Bus_02,16,4.720748349952116,-74.1332678695999,36.18630120109742,Lunes
Bus_03,10,4.640473108019232,-74.07193682825745,16.837299589259008,Viernes
Bus_01,6,4.723757411527009,-74.0916227219486,21.917815912133634,Martes
Bus_04,16,4.674738352339518,-74.05477782143024,37.09929129200527,Martes
Bus_01,9,4.611558741870149,-74.14575777017932,40.72886742992894,Lunes
Bus_04,16,4.608782639386597,-74.12346738624446,33.2543685943381,Viernes
Bus_01,21,4.650135747804409,-74.08984461207002,27.138313633120294,Martes
Bus_04,21,4.71773454656672,-74.12034400877941,8.851337049830093,Jueves
Bus_04,14,4.706152140211137,-74.07855758359288,27.909789003486402,Miércoles
Bus_02,21,4.718292244700861,-74.0740994717478,35.334850768245275,Miércoles
Bus_04,19,4.677590358466241,-74.13974840359336,26.832348940643527,Martes
Bus_02,16,4.666029849693324,-74.09861455357932,29.77422058905582,Viernes
Bus_04,20,4.622117879005942,-74.0991109444409,28.143825320820792,Martes
Bus_03,12,4.649228913041396,-74.11307192297845,26.782937821785662,Viernes
Bus_03,21,4.665102904926081,-74.05670751374304,30.758773899598125,Jueves
Bus_03,9,4.613290064451943,-74.06724936801268,27.273054178475395,Viernes
Bus_04,20,4.633091792906681,-74.08027906180904,44.43289553631942,Martes
Bus_02,10,4.689733794109561,-74.0785673364265,7.935811516162673,Jueves
Bus_02,12,4.710349467135878,-74.10382838561868,24.541574140289224,Lunes
Bus_04,22,4.749752126708943,-74.05790054789034,21.297437764827748,Miércoles
Bus_03,16,4.739966999701534,-74.08054045727467,32.1911060003441,Martes
Bus_03,19,4.696384779930279,-74.07710189383442,30.771447858831262,Martes
Bus_02,13,4.663187207994111,-74.06383090962126,46.22193101549429,Martes
Bus_03,17,4.695426604706235,-74.12259284106578,49.51142048297795,Jueves
Bus_01,19,4.717847742712035,-74.06929290961332,22.26916544429519,Lunes
Bus_02,14,4.617750428638508,-74.13047593970435,30.005000650336296,Viernes
Bus_03,20,4.661485733454443,-74.11546580477551,31.963044169243553,Lunes
Bus_02,11,4.725970342845343,-74.11643895457301,22.02186251662664,Jueves
Bus_01,21,4.657574942789957,-74.05214745316108,36.283820360376225,Martes
Bus_02,11,4.685780840684078,-74.0643462776252,27.604926312350553,Miércoles
Bus_02,18,4.68816540412933,-74.07988301384097,19.32365149399022,Martes
Bus_02,19,4.627671437970045,-74.07729432383846,27.20431695733457,Viernes
Bus_02,11,4.654335316247843,-74.09379272055975,20.023254272593512,Miércoles
Bus_01,13,4.650176693311289,-74.05529093328914,40.36646829419256,Martes
Bus_04,20,4.603929506279809,-74.10037412471176,49.015592551136706,Miércoles
Bus_02,12,4.603628764583703,-74.11194822901301,32.44819373894539,Lunes
Bus_02,22,4.724754556551366,-74.13369646630684,31.112767680532755,Jueves
Bus_03,22,4.640960621495922,-74.07137943477389,31.524347668741857,Martes
Bus_02,11,4.677711814935822,-74.07655560679244,41.82234028938315,Viernes
Bus_03,7,4.644808836038315,-74.1115644961476,41.60699003597183,Lunes
Bus_04,22,4.741101886767301,-74.14748065860408,28.84346431451769,Martes
Bus_01,14,4.638894513829865,-74.0661002672282,32.52589927379091,Lunes
Bus_01,11,4.66444852191084,-74.1488582016546,36.52646407177078,Viernes
Bus_04,21,4.73090953757269,-74.0796300220371,18.62312543449266,Martes
Bus_01,18,4.7262900350187715,-74.05297428902739,42.126082374204564,Viernes
Bus_04,7,4.627915212676942,-74.10623386718518,47.348318912272276,Miércoles
Bus_04,16,4.720396496469356,-74.1265026595004,41.650321048394574,Viernes
Bus_04,17,4.668728033010684,-74.07951289899566,17.54406088385445,Miércoles
Bus_01,6,4.672445330812803,-74.06828718579844,10.299995445811259,Martes
Bus_03,7,4.620021995862391,-74.09535696839221,37.087186735179316,Miércoles
Bus_04,9,4.612090227063568,-74.05329647247439,22.398105510379136,Martes
Bus_02,15,4.7091908960460644,-74.1448331278342,32.87133354122986,Martes
Bus_01,12,4.6744691728532946,-74.09952044016954,45.35148720007548,Jueves
Bus_04,16,4.665527605392277,-74.07815460526774,23.4304482360159,Martes
Bus_04,11,4.709426234297859,-74.06373595288508,26.2244534359104,Miércoles
Bus_02,19,4.714826934848666,-74.13207443880923,32.76722972588316,Jueves
Bus_03,21,4.623836225150403,-74.06999965182364,17.024903600177694,Jueves
Bus_03,8,4.691533772421646,-74.09472929242814,22.421438039941236,Martes
Bus_03,17,4.620303112341652,-74.11034463180101,30.24857503751269,Viernes
Bus_04,22,4.712706262904357,-74.13682849714209,26.995451311822485,Viernes
Bus_04,5,4.6985432734400705,-74.06347042410911,36.084077537992265,Jueves
Bus_04,20,4.743492193162519,-74.13427267918203,57.65979614439267,Martes
Bus_01,17,4.610343702453463,-74.1190212140791,30.991383394181245,Viernes
Bus_02,14,4.6085582081726875,-74.12099544680376,21.582880539619907,Martes
Bus_04,16,4.64232806120398,-74.06285859658091,44.182403547575646,Martes
Bus_02,6,4.639255852560385,-74.08272970057911,14.111815246797788,Jueves
Bus_02,7,4.6370468198607995,-74.07033186028086,16.110918289708927,Jueves
Bus_03,14,4.735938187078156,-74.12495321012075,24.048965613522764,Lunes
Bus_01,6,4.637431929977426,-74.0875125900393,27.171132794803746,Viernes
Bus_04,17,4.640792458919295,-74.09282540168563,23.809272634827913,Viernes
Bus_03,17,4.713909739362695,-74.06671696232117,29.68487675576977,Viernes
Bus_03,22,4.667460976367581,-74.05939129395188,32.74741902746345,Miércoles
Bus_04,7,4.716506583543277,-74.14878432285226,40.68959535275138,Martes
Bus_02,11,4.609804923634657,-74.08259800809412,30.91188273843782,Jueves
Bus_03,18,4.673135679051008,-74.14481642008803,24.380537523048986,Viernes
Bus_02,21,4.605042040027492,-74.09511413349226,40.14645386439412,Lunes
Bus_01,16,4.6093979805183025,-74.12123672709563,21.82284524269869,Viernes
Bus_02,20,4.735965618001662,-74.11932234004779,13.67397254312677,Martes
Bus_01,16,4.620886805667639,-74.11470414965477,42.05956017904542,Martes
Bus_02,19,4.679863102341282,-74.08787075509504,41.418532448109715,Jueves
Bus_03,14,4.6616643403901055,-74.11659500343312,22.077016077958938,Miércoles
Bus_03,11,4.652101498938826,-74.07673009494097,26.009011461790745,Jueves
Bus_01,9,4.7349750018530905,-74.10954726144261,20.830724546700704,Viernes
Bus_04,5,4.603273509516323,-74.143164679969,33.26624217565134,Lunes
Bus_01,21,4.699568452926338,-74.07162401575158,47.32049291368082,Jueves
Bus_01,7,4.744509165132032,-74.12142416754074,37.02881798595122,Miércoles
Bus_02,17,4.684025227519276,-74.10672331204007,40.357246425830326,Jueves
Bus_02,18,4.740523369304964,-74.08145561167781,38.19728331691012,Martes
Bus_01,22,4.607838681892903,-74.11675438428513,29.998808514409067,Viernes
Bus_03,8,4.662818997861124,-74.14434143438534,40.833404379113155,Viernes
Bus_02,22,4.639023668644308,-74.11260789529872,37.450305629127996,Viernes
Bus_04,9,4.709623144747109,-74.05555514173057,44.39445715153136,Viernes
Bus_02,20,4.747194563574587,-74.08582656027015,25.404510588382436,Viernes
Bus_02,5,4.638479509366637,-74.08285208513328,12.618883604546134,Viernes
Bus_04,18,4.698126190221111,-74.08677178463624,40.452510148730774,Lunes
Bus_01,19,4.62971464491396,-74.13010078610407,33.497695206060584,Miércoles
Bus_04,13,4.684799538185741,-74.10816661358977,27.039538996787638,Viernes
Bus_01,19,4.66958987300325,-74.07490602016367,27.59847187692509,Miércoles
Bus_01,21,4.745800799444731,-74.13986271024469,55.54686325902116,Viernes
Bus_01,8,4.6912790909044695,-74.12221472239104,23.57805347465729,Jueves
Bus_04,16,4.6524259558130225,-74.12236808915341,21.466966931736668,Viernes
Bus_01,9,4.61711436773319,-74.10679810724055,30.852842334933516,Martes
Bus_03,9,4.62268702431024,-74.05196312590577,41.80490877972961,Lunes
Bus_04,15,4.633797539492685,-74.14324974533162,52.78401986529228,Jueves
Bus_03,10,4.6376449992010444,-74.09812990056194,36.57364963389571,Jueves
Bus_01,11,4.727592408676171,-74.13206353179878,17.2959125602057,Martes
Bus_02,18,4.6841834182423785,-74.05293234545903,49.70864270717799,Viernes
Bus_01,15,4.678508636706155,-74.13866964952726,29.805313009229028,Lunes
Bus_03,17,4.6172153307803825,-74.10963989976385,21.622905681050305,Jueves
Bus_03,6,4.729020954002415,-74.07621150151654,19.20607542900646,Lunes
Bus_04,11,4.708422145481272,-74.07954455719725,38.36328719335456,Jueves
Bus_02,8,4.610150254285,-74.10772713631061,32.38829386186414,Viernes
Bus_04,12,4.7061752645844654,-74.11534758320474,33.45075376945851,Jueves
Bus_03,17,4.681530732601397,-74.11023876214472,42.86503119071931,Jueves
Bus_01,18,4.6122588018620165,-74.12357237368414,21.97845408490356,Miércoles
Bus_02,14,4.668745096229299,-74.12946670612932,43.66154628273648,Viernes
Bus_01,15,4.672704443069507,-74.10169603024411,24.808426772063097,Martes
Bus_01,6,4.624866181024491,-74.12314662439324,51.640073739123565,Martes
Bus_02,13,4.741854722050042,-74.12125383351028,35.9873901599314,Viernes
Bus_04,21,4.7274963057221,-74.08432439365255,20.797614702236228,Martes
Bus_01,7,4.700353350599366,-74.05314626683001,9.745819166795204,Viernes
Bus_03,10,4.669344334150091,-74.08963627994406,38.089247222790114,Martes
Bus_01,9,4.661764831237676,-74.1423020532935,26.258197240098163,Miércoles
Bus_02,9,4.697646020072643,-74.1424416386146,28.444343054781644,Martes
Bus_02,19,4.6818147804110355,-74.05485767791544,37.66196009174107,Jueves
Bus_02,21,4.609340965882282,-74.12027092096928,40.10413826250655,Viernes
Bus_04,13,4.676875397315549,-74.14079330139175,42.23710340669291,Lunes
Bus_01,7,4.720960542584926,-74.09009554128497,18.251586916170634,Lunes
Bus_04,21,4.668885981639543,-74.08763512217098,44.25894749624589,Viernes
Bus_04,14,4.60779348663314,-74.08514951798813,24.209546638318507,Miércoles
Bus_02,7,4.717941729907605,-74.12325979721425,7.437500652517734,Martes
Bus_02,22,4.630204567320396,-74.14848893157856,18.21559653139954,Miércoles
Bus_04,22,4.638793125233206,-74.05349846305455,32.18025092132565,Lunes
Bus_01,21,4.624705953014844,-74.1249106954309,20.211857539188607,Viernes
Bus_03,7,4.649532259730725,-74.08239737119474,29.119555308239562,Viernes
Bus_04,7,4.713512725853295,-74.07933701301212,33.382524875291786,Miércoles
Bus_01,10,4.67790787892559,-74.08899925829205,28.18614596890714,Miércoles
Bus_02,17,4.630732191122607,-74.11870926057864,25.05645662143283,Martes
Bus_02,19,4.731674511722806,-74.1228903746236,17.49303937011774,Jueves
Bus_01,13,4.73193727824273,-74.09023317172974,30.21943808215332,Jueves
Bus_03,8,4.730586763756901,-74.06339043663883,9.350426124152648,Martes
Bus_02,18,4.6358194317072305,-74.05532662710766,23.140019582805785,Jueves
Bus_02,9,4.667685901627148,-74.13940941955963,20.72215890939239,Lunes
Bus_02,6,4.747748448421131,-74.13451713874024,27.60623148491085,Jueves
Bus_01,15,4.715801871446499,-74.05552637412168,27.866702006907307,Martes
Bus_04,13,4.604075113183834,-74.07634647716652,39.59956674433745,Jueves
Bus_02,7,4.6097806886890735,-74.06170061751702,45.834772772495995,Viernes
Bus_04,13,4.66958970652185,-74.12973673658647,18.8222115976303,Miércoles
Bus_03,7,4.736383030879234,-74.09124141288906,49.9283262527003,Lunes
Bus_02,6,4.680805269692907,-74.07988604055825,22.20704400478568,Viernes
Bus_02,16,4.674671876205143,-74.0819888114553,31.725267829230898,Viernes
Bus_03,14,4.615821054993495,-74.10918483091334,35.108629891483176,Martes
Bus_02,13,4.698517015708644,-74.14846051083087,54.44582752582506,Miércoles
Bus_04,19,4.723315474090033,-74.09170739431957,24.577176622373358,Miércoles
Bus_01,12,4.657063001126134,-74.12468984608205,12.032619870219467,Lunes
Bus_04,9,4.7163417776387995,-74.10497457538571,44.90379470192981,Martes
Bus_01,15,4.744671498085122,-74.05424189849161,21.66626441204565,Lunes
Bus_01,6,4.6305649688691535,-74.11009646823575,26.38411419424407,Jueves
Bus_04,19,4.678499444679211,-74.06601983933355,18.822503460738247,Viernes
Bus_04,10,4.643070693712686,-74.13114593942508,26.41296226951081,Lunes
Bus_04,12,4.718928162855076,-74.0827539501975,21.59608463794559,Viernes
Bus_04,9,4.686639004882173,-74.0522993045561,36.76441816494771,Martes
Bus_03,20,4.695187362632545,-74.13981068991271,30.807916297219794,Jueves
Bus_02,22,4.719687123942384,-74.14916800577728,23.189448393853212,Martes
Bus_01,10,4.659395570899368,-74.10664172073675,39.958719766589276,Jueves
Bus_04,9,4.737263510261056,-74.14073745169487,32.549967506745986,Jueves
Bus_04,20,4.679954330086921,-74.07516156503237,11.539517495559444,Viernes
Bus_04,17,4.623693223425302,-74.05854513361514,39.19703314084302,Martes
Bus_03,9,4.70438486772532,-74.10659790272912,31.848678838526347,Martes
Bus_04,17,4.718989202565738,-74.12412883578446,43.90732487591542,Lunes
Bus_04,21,4.647514251560128,-74.10655966809934,31.23917426342645,Martes
Bus_04,22,4.728576888549813,-74.077655218215,22.08290649432405,Lunes
Bus_02,12,4.735921488214865,-74.14909458384197,27.95704666698163,Miércoles
Bus_03,17,4.641535673106671,-74.09105460105152,38.03919330880721,Miércoles
Bus_04,7,4.7475282209072835,-74.08867083151127,22.292629402991373,Miércoles
Bus_01,12,4.621106729207313,-74.0862311753104,25.597032128924415,Martes
Bus_01,6,4.630302350260373,-74.12579779200192,27.78311420000933,Martes
Bus_01,12,4.627633725885704,-74.07859472766219,18.50628389784127,Lunes
Bus_03,17,4.73409845650118,-74.14086085136682,22.436765753714255,Jueves
Bus_03,17,4.698143882848744,-74.13007296635332,31.725501918041903,Lunes
Bus_01,5,4.62281564248334,-74.06225299533455,42.02477747653008,Miércoles
Bus_04,10,4.6660485127552525,-74.07612768492734,33.17146984710475,Lunes
Bus_03,20,4.69229470376047,-74.14862544459888,29.541387406309784,Jueves
Bus_01,12,4.612519612748407,-74.12516237396302,21.68729226047689,Martes
Bus_01,5,4.732362455261101,-74.12855935170069,40.95160411720232,Lunes
